date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:23:37	100902/100902	---M--	200	added ('OK')	image/jpeg	etag:%2218a26-5a01492d86ac0%22	https://preview.colorlib.com/theme/gotrip/assets/img/service/services1.jpg	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/img/service/services1.jpg	(from https://preview.colorlib.com/theme/gotrip/)
16:23:37	80155/80155	---M--	200	added ('OK')	image/jpeg	etag:%221391b-5a01492f6ef40%22	https://preview.colorlib.com/theme/gotrip/assets/img/service/services3.jpg	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/img/service/services3.jpg	(from https://preview.colorlib.com/theme/gotrip/)
16:23:38	172923/172923	---M--	200	added ('OK')	image/jpeg	etag:%222a37b-5a014931573c0%22	https://preview.colorlib.com/theme/gotrip/assets/img/service/services5.jpg	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/img/service/services5.jpg	(from https://preview.colorlib.com/theme/gotrip/)
16:23:38	169759/169759	---M--	200	added ('OK')	image/jpeg	etag:%222971f-5a014931573c0%22	https://preview.colorlib.com/theme/gotrip/assets/img/service/services6.jpg	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/img/service/services6.jpg	(from https://preview.colorlib.com/theme/gotrip/)
16:23:38	172358/172358	---M--	200	added ('OK')	image/jpeg	etag:%222a146-5a01493063180%22	https://preview.colorlib.com/theme/gotrip/assets/img/service/services4.jpg	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/img/service/services4.jpg	(from https://preview.colorlib.com/theme/gotrip/)
16:23:39	1754/1754	---M--	200	added ('OK')	image/png	etag:%226da-5a0148fdd7a40%22	https://preview.colorlib.com/theme/gotrip/assets/img/icon/testimonial.png	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/img/icon/testimonial.png	(from https://preview.colorlib.com/theme/gotrip/)
16:23:39	421843/421843	---M--	200	added ('OK')	image/jpeg	etag:%2266fd3-5a01493433a80%22	https://preview.colorlib.com/theme/gotrip/assets/img/service/support-img.jpg	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/img/service/support-img.jpg	(from https://preview.colorlib.com/theme/gotrip/)
16:23:39	6934/6934	---M--	200	added ('OK')	image/png	etag:%221b16-5a0149446a0c0%22	https://preview.colorlib.com/theme/gotrip/assets/img/testmonial/Homepage_testi.png	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/img/testmonial/Homepage_testi.png	(from https://preview.colorlib.com/theme/gotrip/)
16:23:40	287590/287590	---M--	200	added ('OK')	image/jpeg	etag:%2246366-5a0148c49f340%22	https://preview.colorlib.com/theme/gotrip/assets/img/blog/home-blog1.jpg	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/img/blog/home-blog1.jpg	(from https://preview.colorlib.com/theme/gotrip/)
16:23:40	289996/289996	---M--	200	added ('OK')	image/jpeg	etag:%2246ccc-5a0148c49f340%22	https://preview.colorlib.com/theme/gotrip/assets/img/blog/home-blog2.jpg	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/img/blog/home-blog2.jpg	(from https://preview.colorlib.com/theme/gotrip/)
16:23:40	4308/4308	---M--	200	added ('OK')	image/png	etag:%2210d4-5a0149029c580%22	https://preview.colorlib.com/theme/gotrip/assets/img/logo/logo2_footer.png	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/img/logo/logo2_footer.png	(from https://preview.colorlib.com/theme/gotrip/)
16:23:40	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263d7db5d-4d7%22	https://preview.colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:41	8636/8636	---MCZ	200	added ('OK')	application/javascript	etag:W/%2221bc-5a01494a22e40-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/vendor/modernizr-3.5.0.min.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/vendor/modernizr-3.5.0.min.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:41	19188/19188	---MCZ	200	added ('OK')	application/javascript	etag:W/%224af4-5a014881dd5c0-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/popper.min.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/popper.min.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:41	48944/48944	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bf30-5a01487a3c3c0-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/bootstrap.min.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:42	97163/97163	---MCZ	200	added ('OK')	application/javascript	etag:W/%2217b8b-5a0149492ec00-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/vendor/jquery-1.12.4.min.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/vendor/jquery-1.12.4.min.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:42	8415/8415	---MCZ	200	added ('OK')	application/javascript	etag:W/%2220df-5a01487e0ccc0-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/jquery.slicknav.min.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/jquery.slicknav.min.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:42	42766/42766	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a70e-5a014880e9380-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/owl.carousel.min.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:42	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a76f-5a014881dd5c0-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/slick.min.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/slick.min.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:43	8415/8415	---MCZ	200	added ('OK')	application/javascript	etag:W/%2220df-5a014882d1800-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/wow.min.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/wow.min.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:43	5532/5532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22159c-5a01487948180-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/animated.headline.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/animated.headline.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:43	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%224ef8-5a01487c24840-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/jquery.magnific-popup.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/jquery.magnific-popup.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:44	2035/2035	---MCZ	200	added ('OK')	application/javascript	etag:W/%227f3-5a01487d18a80-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/jquery.scrollUp.min.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/jquery.scrollUp.min.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:44	2942/2942	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b7e-5a01487c24840-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/jquery.nice-select.min.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:44	10085/10085	---MCZ	200	added ('OK')	application/javascript	etag:W/%222765-5a01487e0ccc0-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/jquery.sticky.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/jquery.sticky.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:44	3108/3108	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c24-5a01487a3c3c0-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/contact.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/contact.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:45	41095/41095	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a087-5a01487b30600-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/jquery.form.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/jquery.form.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:45	1230/1230	---MCZ	200	added ('OK')	application/javascript	etag:W/%224ce-5a01487f00f00-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/mail-script.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/mail-script.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:45	21068/21068	---MCZ	200	added ('OK')	application/javascript	etag:W/%22524c-5a01487f00f00-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/jquery.validate.min.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/jquery.validate.min.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:45	4820/4820	---MCZ	200	added ('OK')	application/javascript	etag:W/%2212d4-5a01487b30600-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/jquery.ajaxchimp.min.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/jquery.ajaxchimp.min.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:46	760/760	---MCZ	200	added ('OK')	application/javascript	etag:W/%222f8-5a014880e9380-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/plugins.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/plugins.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:46	6460/6460	---MCZ	200	added ('OK')	application/javascript	etag:W/%22193c-5a01487ff5140-gzip%22	https://preview.colorlib.com/theme/gotrip/assets/js/main.js	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/js/main.js	(from https://preview.colorlib.com/theme/gotrip/)
16:23:46	4634/4634	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22121a-5a01486fbeb00%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/Flaticon.eot	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/Flaticon.eot	(from https://preview.colorlib.com/theme/gotrip/assets/css/flaticon.css)
16:23:47	4634/4634	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22121a-5a01486fbeb00%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/Flaticon.eot?	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/Flaticond41d.eot	(from https://preview.colorlib.com/theme/gotrip/assets/css/flaticon.css)
16:23:47	2556/2556	---M--	200	added ('OK')	font/woff2	etag:%229fc-5a0148729b1c0%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/Flaticon.woff2	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/Flaticon.woff2	(from https://preview.colorlib.com/theme/gotrip/assets/css/flaticon.css)
16:23:47	3108/3108	---M--	200	added ('OK')	font/woff	etag:%22c24-5a014871a6f80%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/Flaticon.woff	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/Flaticon.woff	(from https://preview.colorlib.com/theme/gotrip/assets/css/flaticon.css)
16:23:48	4456/4456	---MCZ	200	added ('OK')	font/ttf	etag:W/%221168-5a014870b2d40%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/Flaticon.ttf	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/Flaticon.ttf	(from https://preview.colorlib.com/theme/gotrip/assets/css/flaticon.css)
16:23:48	21868/21868	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22556c-5a014870b2d40%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/Flaticon.svg	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/Flaticon.svg	(from https://preview.colorlib.com/theme/gotrip/assets/css/flaticon.css)
16:23:49	98620/98620	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221813c-5a01486635480%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-brands-400.eot	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:49	54420/54420	---M--	200	added ('OK')	font/woff2	etag:%22d494-5a01486911b40%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-brands-400.woff2	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:49	63712/63712	---M--	200	added ('OK')	font/woff	etag:%22f8e0-5a01486911b40%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-brands-400.woff	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:49	98384/98384	---MCZ	200	added ('OK')	font/ttf	etag:W/%2218050-5a0148681d900%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-brands-400.ttf	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:50	507478/507478	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227be56-5a0148681d900%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-brands-400.svg	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:50	31156/31156	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2279b4-5a01486a05d80%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-regular-400.eot	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:50	31156/31156	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2279b4-5a01486a05d80%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-regular-400d41d.eot	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:51	12220/12220	---M--	200	added ('OK')	font/woff2	etag:%222fbc-5a01486bee200%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-regular-400.woff2	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:51	14712/14712	---M--	200	added ('OK')	font/woff	etag:%223978-5a01486bee200%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-regular-400.woff	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:51	30928/30928	---MCZ	200	added ('OK')	font/ttf	etag:W/%2278d0-5a01486af9fc0%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-regular-400.ttf	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:51	107199/107199	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221a2bf-5a01486a05d80%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-regular-400.svg	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:51	98620/98620	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221813c-5a01486635480%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-brands-400d41d.eot	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:52	102152/102152	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2218f08-5a01486ce2440%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-solid-900.eot	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:52	38784/38784	---M--	200	added ('OK')	font/woff2	etag:%229780-5a01486eca8c0%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-solid-900.woff2	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:52	48704/48704	---M--	200	added ('OK')	font/woff	etag:%22be40-5a01486eca8c0%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-solid-900.woff	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:52	101932/101932	---MCZ	200	added ('OK')	font/ttf	etag:W/%2218e2c-5a01486dd6680%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-solid-900.ttf	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:53	378215/378215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c567-5a01486dd6680%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/fa-solid-900.svg	(from https://preview.colorlib.com/theme/gotrip/assets/css/fontawesome-all.min.css)
16:23:53	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-5a0148738f400%22	https://preview.colorlib.com/theme/gotrip/assets/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/gotrip/preview.colorlib.com/theme/gotrip/assets/fonts/themify9f24.eot	(from https://preview.colorlib.com/theme/gotrip/assets/css/themify-icons.css)
